season,team,player_name,gsis_id,snaps,team_snaps,games_played,targets,receptions,rec_yards,rec_tds,air_yards,rush_att,rush_yards,rush_tds,pass_att,pass_yards,pass_tds,fmb,int,standard_fp,ppr_fp,half_ppr_fp
2015,DET,ameer abdullah,00-0032104,358,1083,16.0,38.0,25.0,183.0,1.0,-2.0,143.0,597.0,2.0,0.0,0.0,0.0,5.0,0.0,86.0,111.0,98.5
2015,WAS,matt jones,00-0031939,340,868,13.0,25.0,19.0,304.0,1.0,43.0,144.0,490.0,3.0,0.0,0.0,0.0,5.0,0.0,93.4,112.4,102.9
2015,SEA,marshawn lynch,00-0025399,310,466,7.0,21.0,13.0,80.0,0.0,11.0,111.0,417.0,3.0,0.0,0.0,0.0,0.0,0.0,67.7,80.7,74.2
2015,NE,legarrette blount,00-0027325,309,876,12.0,7.0,6.0,43.0,1.0,18.0,165.0,703.0,6.0,0.0,0.0,0.0,1.0,0.0,114.6,120.6,117.6
2015,PIT,le'veon bell,00-0030496,301,372,6.0,26.0,24.0,136.0,0.0,0.0,113.0,556.0,3.0,0.0,0.0,0.0,0.0,0.0,87.2,111.2,99.2
2015,NE,dion lewis,00-0028087,298,508,7.0,50.0,36.0,388.0,2.0,116.0,49.0,234.0,2.0,0.0,0.0,0.0,2.0,0.0,82.2,118.2,100.2
2015,SF,carlos hyde,00-0031045,295,437,7.0,15.0,11.0,53.0,0.0,10.0,115.0,470.0,3.0,0.0,0.0,0.0,1.0,0.0,68.3,79.3,73.8
2015,NE,james white,00-0031062,290,953,14.0,54.0,40.0,410.0,4.0,282.0,22.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,82.6,122.6,102.6
2015,SEA,thomas rawls,00-0031897,289,868,13.0,11.0,9.0,76.0,1.0,-10.0,147.0,830.0,4.0,0.0,0.0,0.0,1.0,0.0,118.6,127.6,123.1
2015,HOU,jonathan grimes,00-0029510,282,1037,14.0,31.0,26.0,173.0,1.0,77.0,56.0,282.0,1.0,1.0,0.0,0.0,0.0,0.0,57.5,83.5,70.5
2015,WAS,chris thompson,00-0030404,275,880,13.0,48.0,35.0,240.0,2.0,194.0,35.0,216.0,0.0,0.0,0.0,0.0,2.0,0.0,53.6,88.6,71.1
2015,HOU,chris polk,00-0029438,268,1115,15.0,28.0,16.0,109.0,1.0,85.0,99.0,334.0,1.0,0.0,0.0,0.0,0.0,0.0,56.3,72.3,64.3
2015,KC,jamaal charles,00-0026213,264,338,5.0,29.0,21.0,177.0,1.0,-16.0,71.0,364.0,4.0,0.0,0.0,0.0,2.0,0.0,80.1,101.1,90.6
2015,CLE,shaun draughn,00-0028202,263,713,11.0,35.0,27.0,176.0,0.0,12.0,78.0,273.0,1.0,0.0,0.0,0.0,1.0,0.0,48.900000000000006,75.9,62.400000000000006
2015,SEA,fred jackson,00-0024204,259,1083,16.0,41.0,32.0,257.0,2.0,115.0,26.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,45.7,77.7,61.7
2015,PHI,ryan mathews,00-0027864,247,967,13.0,28.0,20.0,146.0,1.0,23.0,106.0,539.0,6.0,0.0,0.0,0.0,3.0,0.0,104.5,124.5,114.5
2015,BUF,karlos williams,00-0032152,243,738,11.0,14.0,11.0,96.0,2.0,67.0,93.0,517.0,7.0,0.0,0.0,0.0,2.0,0.0,111.30000000000001,122.30000000000001,116.80000000000001
2015,DET,joique bell,00-0027218,243,851,13.0,27.0,22.0,286.0,0.0,11.0,90.0,311.0,4.0,0.0,0.0,0.0,1.0,0.0,81.7,103.7,92.7
2015,ATL,tevin coleman,00-0032058,226,865,12.0,11.0,2.0,14.0,0.0,43.0,87.0,392.0,1.0,0.0,0.0,0.0,3.0,0.0,40.6,42.6,41.6
2015,ARI,andre ellington,00-0030287,213,668,10.0,24.0,15.0,148.0,0.0,98.0,45.0,289.0,3.0,0.0,0.0,0.0,1.0,0.0,59.7,74.7,67.2
2015,NO,cj spiller,00-0027861,201,941,13.0,44.0,34.0,239.0,2.0,53.0,36.0,112.0,0.0,0.0,0.0,0.0,1.0,0.0,45.10000000000001,79.10000000000001,62.10000000000001
2015,MIN,matt asiata,00-0028198,199,1023,16.0,22.0,19.0,132.0,0.0,-74.0,29.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,24.400000000000002,43.400000000000006,33.900000000000006
2015,NO,tim hightower,00-0026289,192,557,8.0,13.0,12.0,129.0,0.0,2.0,96.0,375.0,4.0,0.0,0.0,0.0,0.0,0.0,74.4,86.4,80.4
2015,NE,brandon bolden,00-0029239,191,1052,15.0,30.0,19.0,180.0,2.0,95.0,63.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,69.7,60.2
2015,HOU,arian foster,00-0026796,190,306,4.0,28.0,22.0,227.0,2.0,90.0,63.0,163.0,1.0,0.0,0.0,0.0,2.0,0.0,53.0,75.0,64.0
2015,LAR,tre mason,00-0031391,185,788,13.0,25.0,18.0,88.0,0.0,-6.0,75.0,207.0,1.0,0.0,0.0,0.0,3.0,0.0,29.5,47.5,38.5
2015,TEN,bishop sankey,00-0031413,179,836,13.0,22.0,14.0,139.0,1.0,10.0,47.0,193.0,1.0,0.0,0.0,0.0,2.0,0.0,41.2,55.2,48.2
2015,MIA,damien williams,00-0030874,160,1035,16.0,28.0,21.0,142.0,1.0,115.0,16.0,59.0,0.0,0.0,0.0,0.0,2.0,0.0,22.1,43.1,32.6
2015,MIN,jerick mckinnon,00-0031376,160,1023,16.0,29.0,21.0,173.0,1.0,55.0,52.0,271.0,2.0,0.0,0.0,0.0,0.0,0.0,62.400000000000006,83.4,72.9
2015,IND,ahmad bradshaw,00-0025637,159,446,6.0,14.0,10.0,64.0,3.0,11.0,31.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,42.9,37.9
2015,MIA,jay ajayi,00-0031590,158,575,9.0,11.0,7.0,90.0,0.0,19.0,49.0,187.0,1.0,0.0,0.0,0.0,0.0,0.0,33.7,40.7,37.2
2015,NYG,andre williams,00-0031055,157,1114,16.0,3.0,1.0,7.0,0.0,6.0,88.0,257.0,1.0,0.0,0.0,0.0,0.0,0.0,32.400000000000006,33.400000000000006,32.900000000000006
2015,CAR,fozzy whittaker,00-0029731,155,1038,15.0,15.0,12.0,64.0,0.0,-11.0,25.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,35.2,29.200000000000003
2015,CLE,robert turbin,00-0029273,150,638,10.0,10.0,7.0,23.0,0.0,-6.0,50.0,199.0,1.0,0.0,0.0,0.0,0.0,0.0,28.200000000000003,35.2,31.700000000000003
2015,DAL,joseph randle,00-0030388,145,416,6.0,10.0,10.0,86.0,0.0,8.0,76.0,315.0,4.0,0.0,0.0,0.0,1.0,0.0,62.099999999999994,72.1,67.1
2015,NYJ,zac stacy,00-0030536,141,561,8.0,12.0,9.0,65.0,0.0,-21.0,31.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,21.4,30.4,25.9
2015,KC,spencer ware,00-0030414,139,601,11.0,6.0,6.0,5.0,0.0,-7.0,72.0,403.0,6.0,0.0,0.0,0.0,0.0,0.0,76.80000000000001,82.80000000000001,79.80000000000001
2015,MIA,jonas gray,00-0029104,137,518,8.0,8.0,7.0,76.0,0.0,18.0,45.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,25.200000000000003,32.2,28.700000000000003
2015,NO,khiry robinson,00-0030348,133,604,8.0,20.0,17.0,115.0,0.0,-37.0,56.0,180.0,4.0,0.0,0.0,0.0,0.0,0.0,53.5,70.5,62.0
2015,SF,mike davis,00-0032063,126,395,6.0,13.0,7.0,38.0,0.0,10.0,35.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,16.6,13.100000000000001
2015,TEN,terrance west,00-0031375,125,557,8.0,5.0,4.0,21.0,0.0,0.0,62.0,231.0,0.0,0.0,0.0,0.0,2.0,0.0,21.200000000000003,25.200000000000003,23.200000000000003
2015,SD,donald brown,00-0027003,120,750,9.0,13.0,8.0,88.0,0.0,-36.0,59.0,229.0,1.0,0.0,0.0,0.0,1.0,0.0,35.7,43.7,39.7
2015,NE,travaris cadet,00-0029205,117,478,7.0,22.0,17.0,214.0,1.0,95.0,11.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,28.200000000000003,45.2,36.7
2015,TEN,david cobb,00-0032133,114,449,7.0,2.0,1.0,-2.0,0.0,-4.0,52.0,146.0,1.0,0.0,0.0,0.0,0.0,0.0,20.400000000000002,21.400000000000002,20.900000000000002
2015,ATL,terron ward,00-0031682,114,934,13.0,13.0,9.0,73.0,0.0,24.0,29.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,22.8,31.8,27.3
2015,CAR,cameron artis-payne,00-0031599,113,449,7.0,5.0,5.0,58.0,0.0,-5.0,45.0,183.0,1.0,0.0,0.0,0.0,0.0,0.0,30.1,35.1,32.6
2015,BUF,mike gillislee,00-0030433,112,340,5.0,7.0,6.0,29.0,0.0,14.0,47.0,267.0,3.0,0.0,0.0,0.0,1.0,0.0,45.6,51.6,48.6
2015,DAL,christine michael,00-0030432,100,534,8.0,6.0,3.0,16.0,0.0,3.0,54.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,25.900000000000002,28.900000000000002,27.400000000000002
2015,SEA,dujuan harris,00-0028409,98,281,4.0,14.0,9.0,97.0,0.0,10.0,48.0,189.0,0.0,0.0,0.0,0.0,1.0,0.0,26.6,35.6,31.1
2015,BUF,dan herron,00-0029588,96,654,10.0,10.0,9.0,47.0,0.0,13.0,25.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,10.600000000000001,19.6,15.100000000000001
2015,OAK,roy helu,00-0028043,92,605,9.0,16.0,9.0,75.0,1.0,12.0,17.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,26.4,21.9
2015,DAL,lance dunbar,00-0029004,92,271,4.0,23.0,21.0,215.0,0.0,100.0,5.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,49.2,38.7
2015,JAX,toby gerhart,00-0027888,91,477,7.0,5.0,3.0,23.0,0.0,7.0,20.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,6.700000000000001,9.700000000000001,8.200000000000001
2015,SD,branden oliver,00-0031277,90,605,8.0,15.0,13.0,112.0,0.0,-21.0,31.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,35.0,28.5
2015,BUF,anthony dixon,00-0027772,90,1075,16.0,7.0,6.0,44.0,0.0,36.0,21.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,14.8,20.8,17.8
2015,NYJ,stevan ridley,00-0028011,86,551,9.0,5.0,4.0,-2.0,0.0,-11.0,36.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,12.8,10.8
2015,NYG,orleans darkwa,00-0030860,86,1114,16.0,5.0,3.0,31.0,0.0,-2.0,36.0,153.0,1.0,0.0,0.0,0.0,0.0,0.0,24.400000000000002,27.400000000000002,25.900000000000002
2015,PHI,kenjon barner,00-0030465,79,681,11.0,12.0,9.0,22.0,0.0,-29.0,28.0,124.0,0.0,0.0,0.0,0.0,1.0,0.0,12.600000000000001,21.6,17.1
2015,KC,knile davis,00-0030280,79,870,14.0,3.0,2.0,24.0,0.0,12.0,28.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,15.600000000000001,17.6,16.6
2015,ARI,stepfan taylor,00-0030282,77,1104,16.0,3.0,1.0,4.0,0.0,8.0,17.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,6.200000000000001,7.200000000000001,6.700000000000001
2015,CHI,ka'deem carey,00-0031057,77,732,10.0,3.0,3.0,19.0,1.0,11.0,43.0,159.0,2.0,0.0,0.0,0.0,1.0,0.0,33.8,36.8,35.3
2015,CIN,rex burkhead,00-0030288,73,1060,16.0,15.0,10.0,94.0,1.0,164.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,13.8,23.8,18.8
2015,DEN,juwan thompson,00-0030705,66,1026,15.0,9.0,6.0,51.0,0.0,-14.0,18.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000002,15.900000000000002,12.900000000000002
2015,OAK,taiwan jones,00-0028063,65,782,12.0,9.0,7.0,106.0,1.0,-13.0,16.0,74.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,27.0,23.5
2015,SF,jarryd hayne,00-0031493,63,535,8.0,7.0,6.0,27.0,0.0,5.0,17.0,52.0,0.0,0.0,0.0,0.0,3.0,0.0,1.9000000000000004,7.9,4.9
2015,IND,josh robinson,00-0031611,59,346,5.0,6.0,6.0,33.0,0.0,-4.0,17.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,5.200000000000001,11.200000000000001,8.200000000000001
2015,IND,zurlon tipton,00-0030855,58,700,10.0,8.0,5.0,57.0,0.0,28.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,12.7,10.2
2015,SF,pierre thomas,00-0024813,58,333,5.0,11.0,9.0,84.0,0.0,19.0,15.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,23.8,19.3
2015,BUF,bryce brown,00-0029429,53,215,3.0,2.0,0.0,0.0,0.0,13.0,25.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,13.2,13.2,13.2
2015,BAL,lorenzo taliaferro,00-0031066,52,236,3.0,5.0,5.0,29.0,0.0,2.0,13.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,13.600000000000001,18.6,16.1
2015,HOU,akeem hunt,00-0031743,51,499,7.0,10.0,6.0,39.0,0.0,5.0,17.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,13.500000000000002,19.5,16.5
2015,ARI,kerwynn williams,00-0030117,51,402,6.0,2.0,2.0,16.0,0.0,9.0,27.0,142.0,1.0,0.0,0.0,0.0,1.0,0.0,19.8,21.8,20.8
2015,SF,reggie bush,00-0024217,48,304,5.0,10.0,4.0,19.0,0.0,30.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,8.7,6.7
2015,PIT,fitzgerald toussaint,00-0031332,47,342,5.0,0.0,0.0,0.0,0.0,3.0,18.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,4.2
2015,CHI,jacquizz rodgers,00-0028083,41,354,5.0,3.0,1.0,10.0,0.0,-11.0,14.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1000000000000005,6.1000000000000005,5.6000000000000005
2015,NE,steven jackson,00-0022736,33,116,2.0,1.0,1.0,20.0,0.0,-2.0,21.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,13.5
2015,TB,bobby rainey,00-0029384,33,1095,16.0,3.0,3.0,16.0,0.0,-5.0,5.0,18.0,0.0,0.0,0.0,0.0,8.0,0.0,-12.6,-9.6,-11.1
2015,JAX,bernard pierce,00-0029264,29,471,7.0,5.0,3.0,7.0,0.0,32.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,4.800000000000001,3.3000000000000003
2015,SEA,rod smith,00-0031900,26,672,11.0,2.0,1.0,6.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.1,1.6
2015,JAX,corey grant,00-0031731,17,419,6.0,3.0,2.0,13.0,0.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,1.5,0.5
2015,GB,alonzo harris,00-0031830,15,428,6.0,1.0,0.0,0.0,0.0,-3.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9000000000000001,1.9000000000000001,1.9000000000000001
2015,PIT,jordan todman,00-0028121,13,733,11.0,2.0,0.0,0.0,0.0,1.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2.2
2015,BAL,terrence magee,00-0031768,11,283,3.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.7,1.2
2015,BUF,cierre wood,00-0030248,10,128,2.0,1.0,1.0,-6.0,0.0,-6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000000000000004,0.7,0.19999999999999996
2015,LAR,malcolm brown,00-0031806,9,71,1.0,1.0,1.0,-2.0,0.0,-5.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000000000002,2.5,2.0
2016,ARI,david johnson,00-0032187,964,1151,16.0,120.0,80.0,879.0,4.0,529.0,293.0,1239.0,16.0,0.0,0.0,0.0,5.0,0.0,321.8,401.8,361.8
2016,TEN,demarco murray,00-0028009,861,1063,16.0,67.0,53.0,377.0,3.0,59.0,293.0,1287.0,9.0,2.0,10.0,1.0,3.0,0.0,236.80000000000004,289.80000000000007,263.30000000000007
2016,PIT,le'veon bell,00-0030496,781,810,12.0,94.0,75.0,616.0,2.0,-20.0,261.0,1268.0,7.0,1.0,0.0,0.0,4.0,0.0,234.4,309.4,271.9
2016,LAR,todd gurley,00-0032241,741,1004,16.0,58.0,43.0,327.0,0.0,58.0,278.0,885.0,6.0,0.0,0.0,0.0,2.0,0.0,153.2,196.2,174.7
2016,DAL,ezekiel elliott,00-0033045,668,941,15.0,39.0,32.0,363.0,1.0,-5.0,322.0,1631.0,15.0,0.0,0.0,0.0,5.0,0.0,285.40000000000003,317.40000000000003,301.40000000000003
2016,SD,melvin gordon,00-0032144,661,880,13.0,57.0,41.0,419.0,2.0,30.0,254.0,997.0,10.0,0.0,0.0,0.0,2.0,0.0,209.60000000000002,250.60000000000002,230.10000000000002
2016,CHI,jordan howard,00-0032780,654,955,15.0,50.0,29.0,298.0,1.0,56.0,252.0,1313.0,6.0,0.0,0.0,0.0,2.0,0.0,199.10000000000002,228.10000000000002,213.60000000000002
2016,IND,frank gore,00-0023500,650,1096,16.0,47.0,38.0,277.0,4.0,1.0,263.0,1025.0,4.0,0.0,0.0,0.0,2.0,0.0,174.2,212.2,193.2
2016,BUF,lesean mccoy,00-0027029,645,986,15.0,57.0,50.0,356.0,1.0,-28.0,234.0,1267.0,13.0,0.0,0.0,0.0,3.0,0.0,240.3,290.3,265.3
2016,HOU,lamar miller,00-0029615,624,986,14.0,39.0,31.0,188.0,1.0,40.0,268.0,1073.0,5.0,0.0,0.0,0.0,2.0,0.0,158.10000000000002,189.10000000000002,173.60000000000002
2016,ATL,devonta freeman,00-0031285,605,1040,16.0,65.0,54.0,462.0,2.0,119.0,227.0,1079.0,11.0,0.0,0.0,0.0,1.0,0.0,230.10000000000002,284.1,257.1
2016,MIA,jay ajayi,00-0031590,582,895,15.0,35.0,27.0,151.0,0.0,55.0,260.0,1272.0,8.0,0.0,0.0,0.0,4.0,0.0,182.3,209.3,195.8
2016,JAX,tj yeldon,00-0032209,576,1039,15.0,68.0,50.0,312.0,1.0,12.0,130.0,465.0,1.0,0.0,0.0,0.0,2.0,0.0,85.7,135.7,110.7
2016,CLE,isaiah crowell,00-0030656,568,1030,16.0,53.0,40.0,319.0,0.0,1.0,198.0,952.0,7.0,0.0,0.0,0.0,2.0,0.0,165.10000000000002,205.10000000000002,185.10000000000002
2016,CAR,jonathan stewart,00-0026153,566,906,13.0,21.0,8.0,60.0,0.0,26.0,218.0,824.0,9.0,0.0,0.0,0.0,3.0,0.0,136.4,144.4,140.4
2016,KC,spencer ware,00-0030414,546,905,14.0,42.0,33.0,447.0,2.0,129.0,214.0,921.0,3.0,0.0,0.0,0.0,4.0,0.0,158.8,191.8,175.3
2016,SF,carlos hyde,00-0031045,535,843,13.0,33.0,27.0,163.0,3.0,72.0,217.0,988.0,6.0,0.0,0.0,0.0,5.0,0.0,159.10000000000002,186.10000000000002,172.60000000000002
2016,NO,mark ingram,00-0027966,530,1151,16.0,58.0,46.0,319.0,4.0,9.0,205.0,1043.0,6.0,0.0,0.0,0.0,2.0,0.0,192.20000000000002,238.20000000000002,215.20000000000002
2016,NE,legarrette blount,00-0027325,529,1121,16.0,8.0,7.0,38.0,0.0,1.0,299.0,1161.0,18.0,0.0,0.0,0.0,2.0,0.0,223.9,230.9,227.4
2016,OAK,latavius murray,00-0030513,525,992,14.0,43.0,33.0,264.0,0.0,0.0,195.0,788.0,12.0,0.0,0.0,0.0,2.0,0.0,173.20000000000002,206.20000000000002,189.70000000000002
2016,PHI,darren sproles,00-0023564,511,1046,15.0,71.0,52.0,427.0,2.0,35.0,94.0,438.0,2.0,0.0,0.0,0.0,1.0,0.0,108.5,160.5,134.5
2016,MIN,jerick mckinnon,00-0031376,511,992,15.0,53.0,43.0,255.0,2.0,6.0,159.0,539.0,2.0,1.0,0.0,0.0,0.0,0.0,103.4,146.4,124.9
2016,DEN,devontae booker,00-0032972,497,1079,16.0,45.0,31.0,265.0,1.0,62.0,174.0,612.0,4.0,0.0,0.0,0.0,4.0,0.0,109.7,140.7,125.2
2016,WAS,chris thompson,00-0030404,489,1063,16.0,62.0,49.0,349.0,2.0,103.0,68.0,356.0,3.0,0.0,0.0,0.0,2.0,0.0,96.5,145.5,121.0
2016,NYJ,matt forte,00-0026184,488,925,14.0,43.0,30.0,263.0,1.0,-27.0,218.0,813.0,7.0,0.0,0.0,0.0,1.0,0.0,153.60000000000002,183.60000000000002,168.60000000000002
2016,CLE,duke johnson,00-0032257,457,1030,16.0,74.0,53.0,514.0,0.0,145.0,73.0,358.0,1.0,1.0,0.0,0.0,2.0,0.0,89.20000000000002,142.20000000000002,115.70000000000002
2016,CIN,jeremy hill,00-0031301,443,1019,15.0,27.0,21.0,174.0,0.0,-2.0,222.0,839.0,9.0,0.0,0.0,0.0,0.0,0.0,155.3,176.3,165.8
2016,NYG,rashad jennings,00-0027155,443,872,13.0,42.0,35.0,201.0,1.0,-84.0,181.0,593.0,3.0,0.0,0.0,0.0,1.0,0.0,101.4,136.4,118.9
2016,BAL,terrance west,00-0031375,443,1134,16.0,45.0,34.0,236.0,1.0,40.0,193.0,774.0,5.0,0.0,0.0,0.0,2.0,0.0,133.0,167.0,150.0
2016,NE,james white,00-0031062,427,1121,16.0,86.0,60.0,551.0,5.0,177.0,39.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,101.69999999999999,161.7,131.7
2016,DET,theo riddick,00-0030107,423,651,10.0,67.0,53.0,371.0,5.0,23.0,92.0,357.0,1.0,0.0,0.0,0.0,0.0,0.0,108.8,161.8,135.3
2016,MIN,matt asiata,00-0028198,407,1053,16.0,38.0,32.0,263.0,0.0,23.0,121.0,402.0,6.0,0.0,0.0,0.0,1.0,0.0,100.5,132.5,116.5
2016,SEA,christine michael,00-0030432,398,962,15.0,29.0,22.0,107.0,1.0,3.0,148.0,583.0,7.0,0.0,0.0,0.0,2.0,0.0,113.0,135.0,124.0
2016,CIN,giovani bernard,00-0030456,394,688,10.0,51.0,39.0,336.0,1.0,97.0,91.0,337.0,2.0,0.0,0.0,0.0,1.0,0.0,83.30000000000001,122.30000000000001,102.80000000000001
2016,KC,charcandrick west,00-0030668,358,949,15.0,34.0,28.0,188.0,2.0,28.0,88.0,293.0,1.0,0.0,0.0,0.0,0.0,0.0,66.1,94.1,80.1
2016,ATL,tevin coleman,00-0032058,353,854,13.0,40.0,31.0,421.0,3.0,162.0,118.0,520.0,8.0,0.0,0.0,0.0,1.0,0.0,158.1,189.1,173.6
2016,TB,jacquizz rodgers,00-0028083,341,713,10.0,16.0,13.0,98.0,0.0,1.0,129.0,560.0,2.0,0.0,0.0,0.0,0.0,0.0,77.8,90.8,84.3
2016,SF,shaun draughn,00-0028202,314,1034,16.0,39.0,29.0,263.0,2.0,140.0,74.0,196.0,4.0,0.0,0.0,0.0,1.0,0.0,79.9,108.9,94.4
2016,DEN,cj anderson,00-0029854,313,475,7.0,24.0,16.0,128.0,1.0,47.0,110.0,437.0,4.0,0.0,0.0,0.0,0.0,0.0,86.5,102.5,94.5
2016,JAX,chris ivory,00-0027531,311,751,11.0,28.0,20.0,186.0,0.0,-1.0,117.0,439.0,3.0,0.0,0.0,0.0,5.0,0.0,70.5,90.5,80.5
2016,CAR,fozzy whittaker,00-0029731,307,1108,16.0,33.0,25.0,226.0,0.0,28.0,57.0,265.0,0.0,0.0,0.0,0.0,1.0,0.0,47.1,72.1,59.6
2016,SEA,thomas rawls,00-0031897,303,633,9.0,17.0,13.0,96.0,0.0,14.0,109.0,349.0,3.0,0.0,0.0,0.0,0.0,0.0,62.5,75.5,69.0
2016,IND,robert turbin,00-0029273,300,1028,15.0,35.0,26.0,179.0,1.0,-44.0,47.0,164.0,7.0,0.0,0.0,0.0,0.0,0.0,82.30000000000001,108.30000000000001,95.30000000000001
2016,NYG,paul perkins,00-0032417,289,926,14.0,24.0,15.0,162.0,0.0,22.0,112.0,456.0,0.0,0.0,0.0,0.0,1.0,0.0,59.8,74.8,67.3
2016,TB,doug martin,00-0029613,288,502,8.0,16.0,14.0,134.0,0.0,28.0,144.0,421.0,3.0,0.0,0.0,0.0,1.0,0.0,71.5,85.5,78.5
2016,PHI,ryan mathews,00-0027864,287,918,13.0,14.0,13.0,115.0,1.0,10.0,155.0,661.0,8.0,0.0,0.0,0.0,3.0,0.0,125.60000000000002,138.60000000000002,132.10000000000002
2016,NO,tim hightower,00-0026289,286,1151,16.0,26.0,22.0,200.0,1.0,-13.0,133.0,548.0,4.0,0.0,0.0,0.0,0.0,0.0,104.80000000000001,126.80000000000001,115.80000000000001
2016,BUF,mike gillislee,00-0030433,284,1009,15.0,11.0,9.0,50.0,1.0,8.0,101.0,577.0,8.0,0.0,0.0,0.0,1.0,0.0,114.7,123.7,119.2
2016,PIT,deangelo williams,00-0024242,271,590,9.0,27.0,18.0,118.0,2.0,-4.0,98.0,343.0,4.0,0.0,0.0,0.0,0.0,0.0,82.10000000000001,100.10000000000001,91.10000000000001
2016,TEN,derrick henry,00-0032764,270,998,15.0,15.0,13.0,137.0,0.0,20.0,110.0,490.0,5.0,0.0,0.0,0.0,0.0,0.0,92.7,105.7,99.2
2016,GB,james starks,00-0027791,265,605,9.0,25.0,19.0,134.0,2.0,-32.0,63.0,145.0,0.0,0.0,0.0,0.0,1.0,0.0,37.9,56.9,47.4
2016,BAL,justin forsett,00-0026373,265,585,9.0,27.0,20.0,85.0,0.0,7.0,87.0,291.0,1.0,0.0,0.0,0.0,2.0,0.0,39.6,59.6,49.6
2016,BAL,kenneth dixon,00-0032411,258,835,12.0,41.0,30.0,162.0,1.0,-14.0,88.0,382.0,2.0,0.0,0.0,0.0,1.0,0.0,70.4,100.4,85.4
2016,CHI,jeremy langford,00-0031569,248,748,12.0,27.0,19.0,142.0,0.0,40.0,62.0,200.0,4.0,0.0,0.0,0.0,2.0,0.0,54.2,73.2,63.7
2016,NO,travaris cadet,00-0029205,247,1076,15.0,54.0,40.0,281.0,4.0,191.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,94.0,74.0
2016,OAK,deandre washington,00-0032940,241,974,14.0,23.0,17.0,115.0,0.0,7.0,87.0,467.0,2.0,0.0,0.0,0.0,1.0,0.0,68.2,85.2,76.7
2016,CIN,rex burkhead,00-0030288,240,1087,16.0,20.0,17.0,145.0,0.0,15.0,74.0,344.0,2.0,0.0,0.0,0.0,1.0,0.0,58.9,75.9,67.4
2016,HOU,alfred blue,00-0031075,238,978,14.0,16.0,12.0,40.0,0.0,31.0,100.0,420.0,1.0,0.0,0.0,0.0,2.0,0.0,48.0,60.0,54.0
2016,OAK,jalen richard,00-0033025,237,1119,16.0,39.0,29.0,194.0,2.0,137.0,83.0,491.0,1.0,0.0,0.0,0.0,0.0,0.0,86.5,115.5,101.0
2016,DET,dwayne washington,00-0032450,230,800,12.0,15.0,10.0,62.0,0.0,1.0,90.0,265.0,1.0,0.0,0.0,0.0,0.0,0.0,38.7,48.7,43.7
